Date,Product Name,Category,Region,Quantity Sold,Revenue,Profit,Inventory Level,Marketing Spend,Customer Rating,Discount Percentage,Seasonal Event Flag
2024-10-27,EcoTemp Thermostat,Home & Kitchen,EMEA,11,1429.89,556.1,3819,63.41,4.2,0.0,None
2024-10-27,EcoTemp Thermostat,Home & Kitchen,APAC,12,1559.88,606.69,3622,69.05,4.6,0.0,None
2024-10-27,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,357.47,4113,25.99,4.2,0.0,None
2024-10-27,GlowSerum v2,Beauty,North America,30,1499.7,1029.83,1595,79.86,4.1,0.0,None
2024-10-27,GlowSerum v2,Beauty,EMEA,19,949.81,646.96,2189,71.63,4.8,0.0,None
2024-10-27,GlowSerum v2,Beauty,APAC,27,1349.73,935.29,1966,38.08,4.3,0.0,None
2024-10-27,GlowSerum v2,Beauty,Latin America,14,699.86,478.71,3733,44.77,4.3,0.0,None
2024-10-27,Apex Yoga Mat,Sports,North America,19,759.81,486.9,2369,27.91,4.0,0.0,None
2024-10-27,Apex Yoga Mat,Sports,EMEA,14,559.86,350.41,3819,54.0,4.8,0.0,None
2024-10-27,Apex Yoga Mat,Sports,APAC,16,639.84,409.93,2581,23.85,4.1,0.0,None
2024-10-27,Apex Yoga Mat,Sports,Latin America,13,447.09,242.47,4298,90.66,4.8,14.0,None
2024-10-28,Smart Pro Watch,Electronics,North America,17,3399.83,1511.97,2034,71.83,4.4,0.0,None
2024-10-28,Smart Pro Watch,Electronics,EMEA,14,2799.86,1249.06,2791,43.5,4.3,0.0,None
2024-10-28,Smart Pro Watch,Electronics,APAC,15,2999.85,1334.77,2742,60.65,4.9,0.0,None
2024-10-28,Smart Pro Watch,Electronics,Latin America,9,1799.91,803.78,4294,24.73,4.6,0.0,None
2024-10-28,Neural Headset,Electronics,North America,16,4799.84,2393.89,2113,24.13,4.2,0.0,None
2024-10-28,Neural Headset,Electronics,EMEA,11,3299.89,1639.0,2905,43.79,4.2,0.0,None
2024-10-28,Neural Headset,Electronics,APAC,22,5675.81,2354.72,3130,84.81,4.2,14.0,None
2024-10-28,Neural Headset,Electronics,Latin America,12,3599.88,1780.95,3634,75.97,4.7,0.0,None
2024-10-28,AeroFit Runner Tee,Apparel,North America,35,1138.92,621.74,446,109.28,4.1,7.0,None
2024-10-28,AeroFit Runner Tee,Apparel,EMEA,24,839.76,488.91,1272,59.8,4.7,0.0,None
2024-10-28,AeroFit Runner Tee,Apparel,APAC,24,839.76,487.73,878,64.49,4.8,0.0,None
2024-10-28,AeroFit Runner Tee,Apparel,Latin America,13,454.87,267.5,2449,21.68,4.6,0.0,None
2024-10-28,Holo-Knit Hoodie,Apparel,North America,28,2239.72,1212.6,477,76.97,4.1,0.0,None
2024-10-28,Holo-Knit Hoodie,Apparel,EMEA,26,2079.74,1133.13,1681,42.89,4.6,0.0,None
2024-10-28,Holo-Knit Hoodie,Apparel,APAC,41,2820.45,1308.47,986,144.66,4.3,14.0,None
2024-10-28,Holo-Knit Hoodie,Apparel,Latin America,15,1199.85,652.09,2459,31.3,4.0,0.0,None
2024-10-28,EcoTemp Thermostat,Home & Kitchen,North America,12,1559.88,614.17,3048,39.11,4.8,0.0,None
2024-10-28,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,462.26,3810,22.82,4.2,0.0,None
2024-10-28,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,448.8,3613,76.66,4.4,0.0,None
2024-10-28,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,345.89,4106,72.33,4.9,0.0,None
2024-10-28,GlowSerum v2,Beauty,North America,19,949.81,656.85,1576,32.06,4.8,0.0,None
2024-10-28,GlowSerum v2,Beauty,EMEA,19,902.32,583.04,2170,137.36,4.1,5.0,None
2024-10-28,GlowSerum v2,Beauty,APAC,19,949.81,659.72,1947,20.6,4.4,0.0,None
2024-10-28,GlowSerum v2,Beauty,Latin America,12,599.88,403.91,3721,64.04,4.1,0.0,None
2024-10-28,Apex Yoga Mat,Sports,North America,12,479.88,295.17,2357,67.0,4.4,0.0,None
2024-10-28,Apex Yoga Mat,Sports,EMEA,12,479.88,295.28,3807,66.55,4.6,0.0,None
2024-10-28,Apex Yoga Mat,Sports,APAC,12,479.88,294.71,2569,68.83,4.2,0.0,None
2024-10-28,Apex Yoga Mat,Sports,Latin America,9,359.91,225.78,4289,32.64,4.1,0.0,None
2024-10-29,Smart Pro Watch,Electronics,North America,17,3399.83,1511.27,2017,74.61,4.3,0.0,None
2024-10-29,Smart Pro Watch,Electronics,EMEA,11,2199.89,981.43,2780,34.1,4.2,0.0,None
2024-10-29,Smart Pro Watch,Electronics,APAC,16,3199.84,1420.67,2726,77.05,4.3,0.0,None
2024-10-29,Smart Pro Watch,Electronics,Latin America,15,2549.87,861.42,4279,154.14,5.0,15.0,None
2024-10-29,Neural Headset,Electronics,North America,16,4799.84,2393.56,2097,25.45,4.7,0.0,None
2024-10-29,Neural Headset,Electronics,EMEA,9,2699.91,1344.17,2896,23.13,4.4,0.0,None
2024-10-29,Neural Headset,Electronics,APAC,12,3599.88,1781.76,3118,72.72,4.7,0.0,None
2024-10-29,Neural Headset,Electronics,Latin America,11,3299.89,1634.0,3623,63.78,5.0,0.0,None
2024-10-29,AeroFit Runner Tee,Apparel,North America,26,909.74,533.7,420,48.58,4.8,0.0,None
2024-10-29,AeroFit Runner Tee,Apparel,EMEA,20,699.8,405.54,1252,57.34,4.8,0.0,None
2024-10-29,AeroFit Runner Tee,Apparel,APAC,25,874.75,517.11,853,30.97,4.6,0.0,None
2024-10-29,AeroFit Runner Tee,Apparel,Latin America,18,629.82,359.81,2431,72.34,4.4,0.0,None
2024-10-29,Holo-Knit Hoodie,Apparel,North America,31,2479.69,1351.79,446,48.15,4.9,0.0,None
2024-10-29,Holo-Knit Hoodie,Apparel,EMEA,24,1919.76,1046.12,1657,39.0,4.0,0.0,None
2024-10-29,Holo-Knit Hoodie,Apparel,APAC,24,1919.76,1039.14,962,66.92,4.5,0.0,None
2024-10-29,Holo-Knit Hoodie,Apparel,Latin America,18,1439.82,773.18,2441,74.89,4.7,0.0,None
2024-10-29,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,563.25,3037,34.84,4.6,0.0,None
2024-10-29,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,451.05,3801,67.67,4.1,0.0,None
2024-10-29,EcoTemp Thermostat,Home & Kitchen,APAC,11,1429.89,552.27,3602,78.76,4.5,0.0,None
2024-10-29,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,353.77,4099,40.8,4.7,0.0,None
2024-10-29,GlowSerum v2,Beauty,North America,18,899.82,611.1,1558,75.09,4.9,0.0,None
2024-10-29,GlowSerum v2,Beauty,EMEA,14,699.86,478.09,2156,47.26,4.0,0.0,None
2024-10-29,GlowSerum v2,Beauty,APAC,21,1049.79,725.48,1926,37.48,4.2,0.0,None
2024-10-29,GlowSerum v2,Beauty,Latin America,12,599.88,413.36,3709,26.21,5.0,0.0,None
2024-10-29,Apex Yoga Mat,Sports,North America,14,559.86,348.49,2343,61.67,4.9,0.0,None
2024-10-29,Apex Yoga Mat,Sports,EMEA,11,439.89,273.52,3796,49.64,4.2,0.0,None
2024-10-29,Apex Yoga Mat,Sports,APAC,11,439.89,273.55,2558,49.53,4.2,0.0,None
2024-10-29,Apex Yoga Mat,Sports,Latin America,8,319.92,200.5,4281,29.81,4.4,0.0,None
2024-10-30,Smart Pro Watch,Electronics,North America,15,2999.85,1342.77,2002,28.66,4.3,0.0,None
2024-10-30,Smart Pro Watch,Electronics,EMEA,14,2799.86,1246.07,2766,55.47,4.6,0.0,None
2024-10-30,Smart Pro Watch,Electronics,APAC,16,3199.84,1432.04,2710,31.54,4.7,0.0,None
2024-10-30,Smart Pro Watch,Electronics,Latin America,11,2199.89,981.92,4268,32.14,4.3,0.0,None
2024-10-30,Neural Headset,Electronics,North America,19,5699.81,2831.75,2078,72.63,4.8,0.0,None
2024-10-30,Neural Headset,Electronics,EMEA,12,3599.88,1785.95,2884,55.95,4.9,0.0,None
2024-10-30,Neural Headset,Electronics,APAC,17,4589.85,2019.68,3101,81.03,4.8,10.0,None
2024-10-30,Neural Headset,Electronics,Latin America,10,2999.9,1493.88,3613,24.28,4.8,0.0,None
2024-10-30,AeroFit Runner Tee,Apparel,North America,27,944.73,550.02,393,67.28,4.7,0.0,None
2024-10-30,AeroFit Runner Tee,Apparel,EMEA,23,804.77,471.45,1229,45.63,4.7,0.0,None
2024-10-30,AeroFit Runner Tee,Apparel,APAC,26,909.74,527.68,827,72.66,4.3,0.0,None
2024-10-30,AeroFit Runner Tee,Apparel,Latin America,14,489.86,281.45,2417,49.88,4.3,0.0,None
2024-10-30,Holo-Knit Hoodie,Apparel,North America,29,2319.71,1257.16,417,74.72,4.1,0.0,None
2024-10-30,Holo-Knit Hoodie,Apparel,EMEA,22,1759.78,954.74,1635,52.56,4.1,0.0,None
2024-10-30,Holo-Knit Hoodie,Apparel,APAC,21,1679.79,918.47,941,21.67,4.2,0.0,None
2024-10-30,Holo-Knit Hoodie,Apparel,Latin America,18,1439.82,785.15,2423,27.02,4.3,0.0,None
2024-10-30,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,553.02,3026,75.74,4.6,0.0,None
2024-10-30,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,452.99,3792,59.89,4.6,0.0,None
2024-10-30,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,459.3,3593,34.66,4.6,0.0,None
2024-10-30,EcoTemp Thermostat,Home & Kitchen,Latin America,5,649.95,245.64,4094,57.35,4.3,0.0,None
2024-10-30,GlowSerum v2,Beauty,North America,19,949.81,657.17,1539,30.79,4.7,0.0,None
2024-10-30,GlowSerum v2,Beauty,EMEA,16,799.84,554.48,2140,21.62,4.7,0.0,None
2024-10-30,GlowSerum v2,Beauty,APAC,18,899.82,621.96,1908,31.67,4.5,0.0,None
2024-10-30,GlowSerum v2,Beauty,Latin America,10,499.9,344.27,3699,22.62,4.6,0.0,None
2024-10-30,Apex Yoga Mat,Sports,North America,14,559.86,355.54,2329,33.47,4.6,0.0,None
2024-10-30,Apex Yoga Mat,Sports,EMEA,10,399.9,252.66,3786,29.11,4.9,0.0,None
2024-10-30,Apex Yoga Mat,Sports,APAC,12,479.88,305.78,2546,24.58,4.9,0.0,None
2024-10-30,Apex Yoga Mat,Sports,Latin America,6,239.94,145.37,4275,42.35,4.2,0.0,None
2024-10-31,Smart Pro Watch,Electronics,North America,15,2999.85,1338.67,1987,45.03,4.9,0.0,None
2024-10-31,Smart Pro Watch,Electronics,EMEA,13,2599.87,1156.2,2753,54.97,4.5,0.0,None
2024-10-31,Smart Pro Watch,Electronics,APAC,11,2199.89,976.89,2699,52.23,4.8,0.0,None
2024-10-31,Smart Pro Watch,Electronics,Latin America,12,2399.88,1064.84,4256,60.42,4.0,0.0,None
2024-10-31,Neural Headset,Electronics,North America,12,3599.88,1786.39,2066,54.2,4.4,0.0,None
2024-10-31,Neural Headset,Electronics,EMEA,13,3899.87,1941.27,2871,34.67,4.3,0.0,None
2024-10-31,Neural Headset,Electronics,APAC,14,4199.86,2083.88,3087,64.2,4.9,0.0,None
2024-10-31,Neural Headset,Electronics,Latin America,10,2999.9,1490.29,3603,38.65,4.7,0.0,None
2024-10-31,AeroFit Runner Tee,Apparel,North America,30,1049.7,613.96,363,63.45,4.1,0.0,None
2024-10-31,AeroFit Runner Tee,Apparel,EMEA,26,909.74,526.89,1203,75.81,4.8,0.0,None
2024-10-31,AeroFit Runner Tee,Apparel,APAC,30,1049.7,621.92,797,31.6,4.0,0.0,None
2024-10-31,AeroFit Runner Tee,Apparel,Latin America,16,559.84,327.11,2401,35.18,4.2,0.0,None
2024-10-31,Holo-Knit Hoodie,Apparel,North America,24,1919.76,1046.65,393,36.88,4.9,0.0,None
2024-10-31,Holo-Knit Hoodie,Apparel,EMEA,22,1759.78,952.38,1613,62.0,4.1,0.0,None
2024-10-31,Holo-Knit Hoodie,Apparel,APAC,29,2319.71,1261.62,912,56.9,4.6,0.0,None
2024-10-31,Holo-Knit Hoodie,Apparel,Latin America,19,1519.81,821.7,2404,56.78,4.6,0.0,None
2024-10-31,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,505.19,3016,59.1,4.7,0.0,None
2024-10-31,EcoTemp Thermostat,Home & Kitchen,EMEA,11,1329.8,441.62,3781,120.98,4.7,7.0,None
2024-10-31,EcoTemp Thermostat,Home & Kitchen,APAC,11,1429.89,556.36,3582,62.37,4.2,0.0,None
2024-10-31,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,301.93,4088,40.2,4.5,0.0,None
2024-10-31,GlowSerum v2,Beauty,North America,20,999.8,693.41,1519,25.78,4.8,0.0,None
2024-10-31,GlowSerum v2,Beauty,EMEA,17,849.83,576.59,2123,73.18,4.9,0.0,None
2024-10-31,GlowSerum v2,Beauty,APAC,16,799.84,554.86,1892,20.11,4.9,0.0,None
2024-10-31,GlowSerum v2,Beauty,Latin America,13,649.87,440.67,3686,56.96,4.7,0.0,None
2024-10-31,Apex Yoga Mat,Sports,North America,15,599.85,375.73,2314,56.69,4.7,0.0,None
2024-10-31,Apex Yoga Mat,Sports,EMEA,11,439.89,274.07,3775,47.44,4.4,0.0,None
2024-10-31,Apex Yoga Mat,Sports,APAC,14,559.86,355.5,2532,33.63,4.2,0.0,None
2024-10-31,Apex Yoga Mat,Sports,Latin America,5,199.95,115.83,4270,56.56,4.4,0.0,None
2024-11-01,Smart Pro Watch,Electronics,North America,18,3599.82,1600.52,1969,77.58,4.9,0.0,None
2024-11-01,Smart Pro Watch,Electronics,EMEA,15,2999.85,1339.89,2738,40.17,4.1,0.0,None
2024-11-01,Smart Pro Watch,Electronics,APAC,16,3199.84,1426.79,2683,52.54,4.4,0.0,None
2024-11-01,Smart Pro Watch,Electronics,Latin America,7,1399.93,623.4,4249,26.29,4.4,0.0,None
2024-11-01,Neural Headset,Electronics,North America,18,5399.82,2683.25,2048,66.62,4.2,0.0,None
2024-11-01,Neural Headset,Electronics,EMEA,13,3899.87,1942.58,2858,29.41,4.9,0.0,None
2024-11-01,Neural Headset,Electronics,APAC,13,3899.87,1942.65,3074,29.14,4.7,0.0,None
2024-11-01,Neural Headset,Electronics,Latin America,8,2399.92,1181.5,3595,73.86,4.5,0.0,None
2024-11-01,AeroFit Runner Tee,Apparel,North America,26,909.74,528.0,337,71.37,4.9,0.0,None
2024-11-01,AeroFit Runner Tee,Apparel,EMEA,22,769.78,446.36,1181,62.02,4.4,0.0,None
2024-11-01,AeroFit Runner Tee,Apparel,APAC,26,909.74,533.45,771,49.58,4.8,0.0,None
2024-11-01,AeroFit Runner Tee,Apparel,Latin America,17,594.83,339.52,2384,69.53,4.2,0.0,None
2024-11-01,Holo-Knit Hoodie,Apparel,North America,23,1839.77,992.86,370,76.06,4.8,0.0,None
2024-11-01,Holo-Knit Hoodie,Apparel,EMEA,21,1679.79,917.76,1592,24.5,4.1,0.0,None
2024-11-01,Holo-Knit Hoodie,Apparel,APAC,31,2479.69,1344.48,881,77.39,4.7,0.0,None
2024-11-01,Holo-Knit Hoodie,Apparel,Latin America,19,1519.81,821.99,2385,55.61,4.6,0.0,None
2024-11-01,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,563.25,3005,34.82,4.5,0.0,None
2024-11-01,EcoTemp Thermostat,Home & Kitchen,EMEA,7,909.93,358.72,3774,21.0,4.7,0.0,None
2024-11-01,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,452.44,3573,62.09,4.8,0.0,None
2024-11-01,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,347.52,4081,65.82,4.6,0.0,None
2024-11-01,GlowSerum v2,Beauty,North America,23,1149.77,787.4,1496,69.77,4.3,0.0,None
2024-11-01,GlowSerum v2,Beauty,EMEA,17,849.83,581.4,2106,53.93,5.0,0.0,None
2024-11-01,GlowSerum v2,Beauty,APAC,18,899.82,621.52,1874,33.41,4.6,0.0,None
2024-11-01,GlowSerum v2,Beauty,Latin America,13,649.87,438.84,3673,64.29,4.9,0.0,None
2024-11-01,Apex Yoga Mat,Sports,North America,11,439.89,271.81,2303,56.47,4.1,0.0,None
2024-11-01,Apex Yoga Mat,Sports,EMEA,11,439.89,274.58,3764,45.38,5.0,0.0,None
2024-11-01,Apex Yoga Mat,Sports,APAC,11,439.89,269.46,2521,65.87,4.0,0.0,None
2024-11-01,Apex Yoga Mat,Sports,Latin America,10,347.91,170.8,4260,148.6,4.5,13.0,None
2024-11-02,Smart Pro Watch,Electronics,North America,26,5199.74,2324.6,2384,61.14,4.1,0.0,None
2024-11-02,Smart Pro Watch,Electronics,EMEA,17,3399.83,1512.88,3279,68.16,4.8,0.0,None
2024-11-02,Smart Pro Watch,Electronics,APAC,20,3999.8,1787.98,3138,47.72,4.2,0.0,None
2024-11-02,Smart Pro Watch,Electronics,Latin America,15,2999.85,1336.88,4807,52.19,4.1,0.0,None
2024-11-02,Neural Headset,Electronics,North America,22,6599.78,3283.24,2487,66.58,4.0,0.0,None
2024-11-02,Neural Headset,Electronics,EMEA,18,5399.82,2684.97,3403,59.77,4.8,0.0,None
2024-11-02,Neural Headset,Electronics,APAC,23,6899.77,3439.99,3367,39.6,4.2,0.0,None
2024-11-02,Neural Headset,Electronics,Latin America,16,4799.84,2388.04,4082,47.52,4.4,0.0,None
2024-11-02,AeroFit Runner Tee,Apparel,North America,48,1679.52,989.19,727,74.1,4.5,0.0,None
2024-11-02,AeroFit Runner Tee,Apparel,EMEA,31,1084.69,638.01,1563,51.21,4.0,0.0,None
2024-11-02,AeroFit Runner Tee,Apparel,APAC,38,1329.62,784.17,1054,54.39,4.3,0.0,None
2024-11-02,AeroFit Runner Tee,Apparel,Latin America,27,944.73,549.62,2939,68.89,4.2,0.0,None
2024-11-02,Holo-Knit Hoodie,Apparel,North America,45,3599.55,1967.65,679,48.42,4.6,0.0,None
2024-11-02,Holo-Knit Hoodie,Apparel,EMEA,26,2079.74,1125.87,1873,71.93,4.1,0.0,None
2024-11-02,Holo-Knit Hoodie,Apparel,APAC,37,2959.63,1610.97,1252,67.3,4.0,0.0,None
2024-11-02,Holo-Knit Hoodie,Apparel,Latin America,22,1759.78,957.02,2869,43.42,4.1,0.0,None
2024-11-02,EcoTemp Thermostat,Home & Kitchen,North America,15,1949.85,763.26,3473,66.71,4.4,0.0,None
2024-11-02,EcoTemp Thermostat,Home & Kitchen,EMEA,13,1689.87,667.03,4350,35.66,4.2,0.0,None
2024-11-02,EcoTemp Thermostat,Home & Kitchen,APAC,17,2209.83,870.81,4077,52.48,4.4,0.0,None
2024-11-02,EcoTemp Thermostat,Home & Kitchen,Latin America,9,1017.82,273.07,4432,171.23,4.5,13.0,None
2024-11-02,GlowSerum v2,Beauty,North America,30,1499.7,1031.62,1870,72.69,4.4,0.0,None
2024-11-02,GlowSerum v2,Beauty,EMEA,21,1049.79,728.01,2503,27.37,4.3,0.0,None
2024-11-02,GlowSerum v2,Beauty,APAC,26,1299.74,890.57,2170,76.98,4.4,0.0,None
2024-11-02,GlowSerum v2,Beauty,Latin America,19,949.81,654.72,4170,40.58,4.6,0.0,None
2024-11-02,Apex Yoga Mat,Sports,North America,18,719.82,450.61,2604,69.11,4.4,0.0,None
2024-11-02,Apex Yoga Mat,Sports,EMEA,15,599.85,383.01,4214,27.56,4.9,0.0,None
2024-11-02,Apex Yoga Mat,Sports,APAC,15,599.85,378.36,3023,46.17,4.8,0.0,None
2024-11-02,Apex Yoga Mat,Sports,Latin America,11,439.89,268.1,4612,71.31,4.6,0.0,None
2024-11-03,Smart Pro Watch,Electronics,North America,21,4199.79,1881.67,2363,32.93,4.4,0.0,None
2024-11-03,Smart Pro Watch,Electronics,EMEA,21,3779.81,1440.21,3258,118.88,4.5,10.0,None
2024-11-03,Smart Pro Watch,Electronics,APAC,18,3599.82,1610.03,3120,39.54,4.3,0.0,None
2024-11-03,Smart Pro Watch,Electronics,Latin America,12,2399.88,1062.58,4795,69.45,4.2,0.0,None
2024-11-03,Neural Headset,Electronics,North America,27,8099.73,4044.77,2460,20.37,4.3,0.0,None
2024-11-03,Neural Headset,Electronics,EMEA,13,3899.87,1941.66,3390,33.09,4.2,0.0,None
2024-11-03,Neural Headset,Electronics,APAC,26,7799.74,3881.38,3341,73.97,4.4,0.0,None
2024-11-03,Neural Headset,Electronics,Latin America,15,4499.85,2230.73,4067,76.79,4.9,0.0,None
2024-11-03,AeroFit Runner Tee,Apparel,North America,51,1570.35,813.48,676,172.31,4.5,12.0,None
2024-11-03,AeroFit Runner Tee,Apparel,EMEA,27,944.73,550.25,1536,66.34,4.5,0.0,None
2024-11-03,AeroFit Runner Tee,Apparel,APAC,33,1154.67,684.11,1021,34.78,4.7,0.0,None
2024-11-03,AeroFit Runner Tee,Apparel,Latin America,24,839.76,496.29,2915,30.26,4.6,0.0,None
2024-11-03,Holo-Knit Hoodie,Apparel,North America,36,2879.64,1568.58,643,60.88,4.3,0.0,None
2024-11-03,Holo-Knit Hoodie,Apparel,EMEA,37,2959.63,1608.13,1836,78.65,4.3,0.0,None
2024-11-03,Holo-Knit Hoodie,Apparel,APAC,38,3039.62,1665.53,1214,25.04,4.1,0.0,None
2024-11-03,Holo-Knit Hoodie,Apparel,Latin America,23,1839.77,1006.17,2846,22.83,4.3,0.0,None
2024-11-03,EcoTemp Thermostat,Home & Kitchen,North America,15,1949.85,768.22,3458,46.89,4.8,0.0,None
2024-11-03,EcoTemp Thermostat,Home & Kitchen,EMEA,13,1689.87,665.6,4337,41.4,4.1,0.0,None
2024-11-03,EcoTemp Thermostat,Home & Kitchen,APAC,14,1819.86,715.01,4063,51.74,4.1,0.0,None
2024-11-03,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,352.05,4425,47.67,4.4,0.0,None
2024-11-03,GlowSerum v2,Beauty,North America,27,1349.73,927.72,1843,68.35,4.3,0.0,None
2024-11-03,GlowSerum v2,Beauty,EMEA,21,1049.79,726.81,2482,32.19,4.3,0.0,None
2024-11-03,GlowSerum v2,Beauty,APAC,26,1299.74,896.8,2144,52.06,4.2,0.0,None
2024-11-03,GlowSerum v2,Beauty,Latin America,17,849.83,578.07,4153,67.25,4.7,0.0,None
2024-11-03,Apex Yoga Mat,Sports,North America,25,999.75,635.17,2579,58.66,4.4,0.0,None
2024-11-03,Apex Yoga Mat,Sports,EMEA,16,575.86,327.54,4198,97.51,4.9,10.0,None
2024-11-03,Apex Yoga Mat,Sports,APAC,29,1008.95,571.17,2994,127.52,4.4,13.0,None
2024-11-03,Apex Yoga Mat,Sports,Latin America,10,399.9,253.99,4602,23.76,4.2,0.0,None
2024-11-04,Smart Pro Watch,Electronics,North America,16,3199.84,1430.34,2347,38.34,4.9,0.0,None
2024-11-04,Smart Pro Watch,Electronics,EMEA,15,2999.85,1337.69,3243,48.96,4.8,0.0,None
2024-11-04,Smart Pro Watch,Electronics,APAC,14,2799.86,1253.41,3106,26.09,4.4,0.0,None
2024-11-04,Smart Pro Watch,Electronics,Latin America,9,1799.91,800.57,4786,37.55,4.9,0.0,None
2024-11-04,Neural Headset,Electronics,North America,15,4499.85,2233.9,2445,64.11,4.2,0.0,None
2024-11-04,Neural Headset,Electronics,EMEA,14,4199.86,2086.1,3376,55.33,4.1,0.0,None
2024-11-04,Neural Headset,Electronics,APAC,13,3899.87,1941.79,3328,32.59,4.6,0.0,None
2024-11-04,Neural Headset,Electronics,Latin America,10,2999.9,1485.51,4057,57.75,4.4,0.0,None
2024-11-04,AeroFit Runner Tee,Apparel,North America,25,874.75,514.73,651,40.49,4.8,0.0,None
2024-11-04,AeroFit Runner Tee,Apparel,EMEA,19,664.81,392.2,1517,26.73,4.5,0.0,None
2024-11-04,AeroFit Runner Tee,Apparel,APAC,22,769.78,449.67,999,48.78,4.2,0.0,None
2024-11-04,AeroFit Runner Tee,Apparel,Latin America,15,524.85,299.28,2900,62.53,4.2,0.0,None
2024-11-04,Holo-Knit Hoodie,Apparel,North America,25,1999.75,1086.76,618,52.42,4.9,0.0,None
2024-11-04,Holo-Knit Hoodie,Apparel,EMEA,23,1839.77,1002.45,1813,37.69,4.3,0.0,None
2024-11-04,Holo-Knit Hoodie,Apparel,APAC,24,1919.76,1039.22,1190,66.59,4.9,0.0,None
2024-11-04,Holo-Knit Hoodie,Apparel,Latin America,19,1519.81,820.03,2827,63.45,4.6,0.0,None
2024-11-04,EcoTemp Thermostat,Home & Kitchen,North America,13,1689.87,662.53,3445,53.66,4.9,0.0,None
2024-11-04,EcoTemp Thermostat,Home & Kitchen,EMEA,7,909.93,348.32,4330,62.6,4.3,0.0,None
2024-11-04,EcoTemp Thermostat,Home & Kitchen,APAC,10,1299.9,500.78,4053,76.73,4.1,0.0,None
2024-11-04,EcoTemp Thermostat,Home & Kitchen,Latin America,5,649.95,248.36,4420,46.47,4.6,0.0,None
2024-11-04,GlowSerum v2,Beauty,North America,25,1249.75,860.69,1818,56.55,4.8,0.0,None
2024-11-04,GlowSerum v2,Beauty,EMEA,13,649.87,445.42,2469,37.95,4.5,0.0,None
2024-11-04,GlowSerum v2,Beauty,APAC,18,899.82,611.26,2126,74.44,4.0,0.0,None
2024-11-04,GlowSerum v2,Beauty,Latin America,12,599.88,406.21,4141,54.84,4.3,0.0,None
2024-11-04,Apex Yoga Mat,Sports,North America,15,599.85,371.02,2564,75.53,4.8,0.0,None
2024-11-04,Apex Yoga Mat,Sports,EMEA,8,319.92,195.5,4190,49.78,4.9,0.0,None
2024-11-04,Apex Yoga Mat,Sports,APAC,11,439.89,275.06,2983,43.47,4.7,0.0,None
2024-11-04,Apex Yoga Mat,Sports,Latin America,7,279.93,173.8,4595,32.6,4.5,0.0,None
2024-11-05,Smart Pro Watch,Electronics,North America,18,3599.82,1602.18,2329,70.94,4.2,0.0,None
2024-11-05,Smart Pro Watch,Electronics,EMEA,13,2599.87,1157.57,3230,49.5,4.5,0.0,None
2024-11-05,Smart Pro Watch,Electronics,APAC,12,2399.88,1061.2,3094,74.99,4.0,0.0,None
2024-11-05,Smart Pro Watch,Electronics,Latin America,8,1599.92,705.11,4778,59.4,4.9,0.0,None
2024-11-05,Neural Headset,Electronics,North America,20,5999.8,2986.31,2425,54.37,4.4,0.0,None
2024-11-05,Neural Headset,Electronics,EMEA,10,2999.9,1489.39,3366,42.22,4.1,0.0,None
2024-11-05,Neural Headset,Electronics,APAC,14,4199.86,2081.06,3314,75.48,4.8,0.0,None
2024-11-05,Neural Headset,Electronics,Latin America,9,2699.91,1332.52,4048,69.74,4.3,0.0,None
2024-11-05,AeroFit Runner Tee,Apparel,North America,30,1049.7,613.56,621,65.05,4.7,0.0,None
2024-11-05,AeroFit Runner Tee,Apparel,EMEA,19,664.81,383.85,1498,60.14,4.2,0.0,None
2024-11-05,AeroFit Runner Tee,Apparel,APAC,25,874.75,519.55,974,21.2,4.2,0.0,None
2024-11-05,AeroFit Runner Tee,Apparel,Latin America,15,524.85,309.75,2885,20.63,5.0,0.0,None
2024-11-05,Holo-Knit Hoodie,Apparel,North America,33,2639.67,1434.03,585,71.17,4.6,0.0,None
2024-11-05,Holo-Knit Hoodie,Apparel,EMEA,21,1679.79,917.06,1792,27.28,4.7,0.0,None
2024-11-05,Holo-Knit Hoodie,Apparel,APAC,34,2556.48,1291.97,1156,162.64,4.7,6.0,None
2024-11-05,Holo-Knit Hoodie,Apparel,Latin America,15,1103.86,536.45,2812,109.93,4.7,8.0,None
2024-11-05,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,513.92,3435,24.18,4.8,0.0,None
